2023-12-03 23:38:34,993 INFO  [http-nio-8080-exec-2] Vemos que contiene la lista de ver pedidos: [Pedido(id=22, id_usuario=19, fecha=2023-12-03T23:26:19, metodo_pago=EFECTIVO, estado=E., num_factura=2023008, total=161.57), Pedido(id=21, id_usuario=19, fecha=2023-12-03T20:18:23, metodo_pago=EFECTIVO, estado=E., num_factura=2023007, total=209.96), Pedido(id=20, id_usuario=19, fecha=2023-12-03T20:14:32, metodo_pago=EFECTIVO, estado=E., num_factura=2023006, total=209.96), Pedido(id=19, id_usuario=19, fecha=2023-12-03T20:09:11, metodo_pago=EFECTIVO, estado=E., num_factura=2023005, total=104.98), Pedido(id=18, id_usuario=19, fecha=2023-11-30T13:25:40, metodo_pago=EFECTIVO, estado=E., num_factura=2023004, total=128.94), Pedido(id=15, id_usuario=19, fecha=2023-11-26T19:07:24, metodo_pago=EFECTIVO, estado=E., num_factura=2023001, total=368.16), Pedido(id=14, id_usuario=19, fecha=2023-11-25T16:09:10, metodo_pago=EFECTIVO, estado=E., num_factura=2023000, total=52.49)]
2023-12-03 23:54:09,123 INFO o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [RMI TCP Connection(24)-127.0.0.1] Application shutdown requested.
2023-12-03 23:54:09,139 INFO o.s.o.j.LocalContainerEntityManagerFactoryBean [RMI TCP Connection(24)-127.0.0.1] Closing JPA EntityManagerFactory for persistence unit 'default'
2023-12-04 12:51:31,563 INFO c.t.TiendaApplication [main] Iniciando logs
2023-12-04 12:51:31,963 INFO c.t.TiendaApplication [main] Starting TiendaApplication using Java 17.0.8.1 with PID 21588 (C:\Users\Usuario\Downloads\tienda\tienda\target\classes started by Usuario in C:\Users\Usuario\Downloads\tienda\tienda)
2023-12-04 12:51:31,966 INFO c.t.TiendaApplication [main] No active profile set, falling back to 1 default profile: "default"
2023-12-04 12:51:32,498 INFO o.s.d.r.c.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-12-04 12:51:32,520 INFO o.s.d.r.c.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 16 ms. Found 0 JPA repository interfaces.
2023-12-04 12:51:33,000 INFO o.s.b.w.e.t.TomcatWebServer [main] Tomcat initialized with port(s): 8080 (http)
2023-12-04 12:51:33,357 INFO o.s.b.w.s.c.ServletWebServerApplicationContext [main] Root WebApplicationContext: initialization completed in 1339 ms
2023-12-04 12:51:33,914 INFO o.s.o.j.p.SpringPersistenceUnitInfo [main] No LoadTimeWeaver setup: ignoring JPA class transformer
2023-12-04 12:51:34,800 INFO o.s.o.j.LocalContainerEntityManagerFactoryBean [main] Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-12-04 12:51:34,809 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.controller.AdministradorControlador.logger
2023-12-04 12:51:34,812 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.servicios.OperacionesUsuario.logger
2023-12-04 12:51:34,814 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.dao.usuario.UsuarioDAO.logger
2023-12-04 12:51:34,855 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.dao.pedido.PedidoDAO.logger
2023-12-04 12:51:34,861 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.dao.detallespedido.DetallesPedidoDAO.logger
2023-12-04 12:51:34,868 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.dao.roles.RolesDAO.logger
2023-12-04 12:51:34,909 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.dao.configuracion.ConfiguracionDAO.logger
2023-12-04 12:51:34,915 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.controller.CatalogoControlador.logger
2023-12-04 12:51:34,920 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.controller.Controlador.logger
2023-12-04 12:51:34,921 INFO o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [main] Autowired annotation is not supported on static fields: static org.apache.logging.log4j.Logger com.tienda.controller.UsuarioControlador.logger
2023-12-04 12:51:34,951 WARN o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration [main] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-12-04 12:51:35,071 INFO o.s.b.a.w.s.WelcomePageHandlerMapping [main] Adding welcome page template: index
2023-12-04 12:51:35,239 INFO o.s.b.w.e.t.TomcatWebServer [main] Tomcat started on port(s): 8080 (http) with context path ''
2023-12-04 12:51:35,246 INFO c.t.TiendaApplication [main] Started TiendaApplication in 3.621 seconds (process running for 4.407)
2023-12-04 12:59:17,437 INFO o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [RMI TCP Connection(17)-127.0.0.1] Application shutdown requested.
2023-12-04 12:59:17,454 INFO o.s.o.j.LocalContainerEntityManagerFactoryBean [RMI TCP Connection(17)-127.0.0.1] Closing JPA EntityManagerFactory for persistence unit 'default'
2023-12-04 12:59:19,692 INFO c.t.TiendaApplication [main] Iniciando logs
2023-12-04 12:59:20,088 INFO c.t.TiendaApplication [main] Starting TiendaApplication using Java 17.0.8.1 with PID 17004 (C:\Users\Usuario\Downloads\tienda\tienda\target\classes started by Usuario in C:\Users\Usuario\Downloads\tienda\tienda)
2023-12-04 12:59:20,091 INFO c.t.TiendaApplication [main] No active profile set, falling back to 1 default profile: "default"
2023-12-04 12:59:20,602 INFO o.s.d.r.c.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
